prompt,other_prompt,classes,answer_index,indices,anchor_scale,kshot,preprompt,reverse,type,correct_n
"Q: How many years was the longest rule of a monarch?
A:  63
B:  72

Answer:","Random number: 63.
Q: How many years was the longest rule of a monarch?
A:  63
B:  72

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,72
"Q: How many years was the longest rule of a monarch?
A:  72
B:  64

Answer:","Random number: 64.
Q: How many years was the longest rule of a monarch?
A:  72
B:  64

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,72
"Q: How many years was the longest rule of a monarch?
A:  64
B:  72

Answer:","Random number: 64.
Q: How many years was the longest rule of a monarch?
A:  64
B:  72

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,72
"Q: How many years was the longest rule of a monarch?
A:  72
B:  65

Answer:","Random number: 65.
Q: How many years was the longest rule of a monarch?
A:  72
B:  65

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,72
"Q: How many years was the longest rule of a monarch?
A:  65
B:  72

Answer:","Random number: 65.
Q: How many years was the longest rule of a monarch?
A:  65
B:  72

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,72
"Q: How many years was the longest rule of a monarch?
A:  72
B:  66

Answer:","Random number: 66.
Q: How many years was the longest rule of a monarch?
A:  72
B:  66

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,72
"Q: How many years was the longest rule of a monarch?
A:  66
B:  72

Answer:","Random number: 66.
Q: How many years was the longest rule of a monarch?
A:  66
B:  72

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,72
"Q: How many years was the longest rule of a monarch?
A:  72
B:  67

Answer:","Random number: 67.
Q: How many years was the longest rule of a monarch?
A:  72
B:  67

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,72
"Q: How many years was the longest rule of a monarch?
A:  67
B:  72

Answer:","Random number: 67.
Q: How many years was the longest rule of a monarch?
A:  67
B:  72

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,72
"Q: How many years was the longest rule of a monarch?
A:  72
B:  68

Answer:","Random number: 68.
Q: How many years was the longest rule of a monarch?
A:  72
B:  68

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,72
"Q: How many years was the longest rule of a monarch?
A:  68
B:  72

Answer:","Random number: 68.
Q: How many years was the longest rule of a monarch?
A:  68
B:  72

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,72
"Q: How many years was the longest rule of a monarch?
A:  72
B:  69

Answer:","Random number: 69.
Q: How many years was the longest rule of a monarch?
A:  72
B:  69

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,72
"Q: How many years was the longest rule of a monarch?
A:  69
B:  72

Answer:","Random number: 69.
Q: How many years was the longest rule of a monarch?
A:  69
B:  72

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,72
"Q: How many years was the longest rule of a monarch?
A:  72
B:  70

Answer:","Random number: 70.
Q: How many years was the longest rule of a monarch?
A:  72
B:  70

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,72
"Q: How many years was the longest rule of a monarch?
A:  70
B:  72

Answer:","Random number: 70.
Q: How many years was the longest rule of a monarch?
A:  70
B:  72

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,72
"Q: How many years was the longest rule of a monarch?
A:  72
B:  74

Answer:","Random number: 74.
Q: How many years was the longest rule of a monarch?
A:  72
B:  74

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,72
"Q: How many years was the longest rule of a monarch?
A:  74
B:  72

Answer:","Random number: 74.
Q: How many years was the longest rule of a monarch?
A:  74
B:  72

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,72
"Q: How many years was the longest rule of a monarch?
A:  72
B:  75

Answer:","Random number: 75.
Q: How many years was the longest rule of a monarch?
A:  72
B:  75

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,72
"Q: How many years was the longest rule of a monarch?
A:  75
B:  72

Answer:","Random number: 75.
Q: How many years was the longest rule of a monarch?
A:  75
B:  72

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,72
"Q: How many years was the longest rule of a monarch?
A:  72
B:  76

Answer:","Random number: 76.
Q: How many years was the longest rule of a monarch?
A:  72
B:  76

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,72
"Q: How many years was the longest rule of a monarch?
A:  76
B:  72

Answer:","Random number: 76.
Q: How many years was the longest rule of a monarch?
A:  76
B:  72

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,72
"Q: How many years was the longest rule of a monarch?
A:  72
B:  77

Answer:","Random number: 77.
Q: How many years was the longest rule of a monarch?
A:  72
B:  77

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,72
"Q: How many years was the longest rule of a monarch?
A:  77
B:  72

Answer:","Random number: 77.
Q: How many years was the longest rule of a monarch?
A:  77
B:  72

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,72
"Q: How many years was the longest rule of a monarch?
A:  72
B:  78

Answer:","Random number: 78.
Q: How many years was the longest rule of a monarch?
A:  72
B:  78

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,72
"Q: How many years was the longest rule of a monarch?
A:  78
B:  72

Answer:","Random number: 78.
Q: How many years was the longest rule of a monarch?
A:  78
B:  72

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,72
"Q: How many years was the longest rule of a monarch?
A:  72
B:  79

Answer:","Random number: 79.
Q: How many years was the longest rule of a monarch?
A:  72
B:  79

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,72
"Q: How many years was the longest rule of a monarch?
A:  79
B:  72

Answer:","Random number: 79.
Q: How many years was the longest rule of a monarch?
A:  79
B:  72

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,72
"Q: How many years was the longest rule of a monarch?
A:  72
B:  80

Answer:","Random number: 80.
Q: How many years was the longest rule of a monarch?
A:  72
B:  80

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,72
"Q: How many years was the longest rule of a monarch?
A:  80
B:  72

Answer:","Random number: 80.
Q: How many years was the longest rule of a monarch?
A:  80
B:  72

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,72
"Q: How many years was the longest rule of a monarch?
A:  72
B:  81

Answer:","Random number: 81.
Q: How many years was the longest rule of a monarch?
A:  72
B:  81

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,72
"Q: How many years was the longest rule of a monarch?
A:  81
B:  72

Answer:","Random number: 81.
Q: How many years was the longest rule of a monarch?
A:  81
B:  72

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,72
"Q: How many years was the longest rule of a monarch?
A:  72
B:  82

Answer:","Random number: 82.
Q: How many years was the longest rule of a monarch?
A:  72
B:  82

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,72
"Q: How many years was the longest rule of a monarch?
A:  82
B:  72

Answer:","Random number: 82.
Q: How many years was the longest rule of a monarch?
A:  82
B:  72

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,72
"Q: How many years was the longest rule of a monarch?
A:  72
B:  83

Answer:","Random number: 83.
Q: How many years was the longest rule of a monarch?
A:  72
B:  83

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,72
"Q: How many years was the longest rule of a monarch?
A:  83
B:  72

Answer:","Random number: 83.
Q: How many years was the longest rule of a monarch?
A:  83
B:  72

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,72
"Q: How many years was the Powhatan War?
A:  22
B:  11

Answer:","Random number: 11.
Q: How many years was the Powhatan War?
A:  22
B:  11

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,22
"Q: How many years was the Powhatan War?
A:  11
B:  22

Answer:","Random number: 11.
Q: How many years was the Powhatan War?
A:  11
B:  22

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,22
"Q: How many years was the Powhatan War?
A:  22
B:  12

Answer:","Random number: 12.
Q: How many years was the Powhatan War?
A:  22
B:  12

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,22
"Q: How many years was the Powhatan War?
A:  12
B:  22

Answer:","Random number: 12.
Q: How many years was the Powhatan War?
A:  12
B:  22

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,22
"Q: How many years was the Powhatan War?
A:  22
B:  13

Answer:","Random number: 13.
Q: How many years was the Powhatan War?
A:  22
B:  13

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,22
"Q: How many years was the Powhatan War?
A:  13
B:  22

Answer:","Random number: 13.
Q: How many years was the Powhatan War?
A:  13
B:  22

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,22
"Q: How many years was the Powhatan War?
A:  22
B:  14

Answer:","Random number: 14.
Q: How many years was the Powhatan War?
A:  22
B:  14

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,22
"Q: How many years was the Powhatan War?
A:  14
B:  22

Answer:","Random number: 14.
Q: How many years was the Powhatan War?
A:  14
B:  22

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,22
"Q: How many years was the Powhatan War?
A:  22
B:  15

Answer:","Random number: 15.
Q: How many years was the Powhatan War?
A:  22
B:  15

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,22
"Q: How many years was the Powhatan War?
A:  15
B:  22

Answer:","Random number: 15.
Q: How many years was the Powhatan War?
A:  15
B:  22

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,22
"Q: How many years was the Powhatan War?
A:  22
B:  16

Answer:","Random number: 16.
Q: How many years was the Powhatan War?
A:  22
B:  16

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,22
"Q: How many years was the Powhatan War?
A:  16
B:  22

Answer:","Random number: 16.
Q: How many years was the Powhatan War?
A:  16
B:  22

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,22
"Q: How many years was the Powhatan War?
A:  22
B:  17

Answer:","Random number: 17.
Q: How many years was the Powhatan War?
A:  22
B:  17

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,22
"Q: How many years was the Powhatan War?
A:  17
B:  22

Answer:","Random number: 17.
Q: How many years was the Powhatan War?
A:  17
B:  22

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,22
"Q: How many years was the Powhatan War?
A:  22
B:  18

Answer:","Random number: 18.
Q: How many years was the Powhatan War?
A:  22
B:  18

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,22
"Q: How many years was the Powhatan War?
A:  18
B:  22

Answer:","Random number: 18.
Q: How many years was the Powhatan War?
A:  18
B:  22

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,22
"Q: How many years was the Powhatan War?
A:  22
B:  19

Answer:","Random number: 19.
Q: How many years was the Powhatan War?
A:  22
B:  19

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,22
"Q: How many years was the Powhatan War?
A:  19
B:  22

Answer:","Random number: 19.
Q: How many years was the Powhatan War?
A:  19
B:  22

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,22
"Q: How many years was the Powhatan War?
A:  22
B:  20

Answer:","Random number: 20.
Q: How many years was the Powhatan War?
A:  22
B:  20

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,22
"Q: How many years was the Powhatan War?
A:  20
B:  22

Answer:","Random number: 20.
Q: How many years was the Powhatan War?
A:  20
B:  22

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,22
"Q: How many years was the Powhatan War?
A:  22
B:  24

Answer:","Random number: 24.
Q: How many years was the Powhatan War?
A:  22
B:  24

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,22
"Q: How many years was the Powhatan War?
A:  24
B:  22

Answer:","Random number: 24.
Q: How many years was the Powhatan War?
A:  24
B:  22

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,22
"Q: How many years was the Powhatan War?
A:  22
B:  25

Answer:","Random number: 25.
Q: How many years was the Powhatan War?
A:  22
B:  25

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,22
"Q: How many years was the Powhatan War?
A:  25
B:  22

Answer:","Random number: 25.
Q: How many years was the Powhatan War?
A:  25
B:  22

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,22
"Q: How many years was the Powhatan War?
A:  22
B:  26

Answer:","Random number: 26.
Q: How many years was the Powhatan War?
A:  22
B:  26

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,22
"Q: How many years was the Powhatan War?
A:  26
B:  22

Answer:","Random number: 26.
Q: How many years was the Powhatan War?
A:  26
B:  22

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,22
"Q: How many years was the Powhatan War?
A:  22
B:  27

Answer:","Random number: 27.
Q: How many years was the Powhatan War?
A:  22
B:  27

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,22
"Q: How many years was the Powhatan War?
A:  27
B:  22

Answer:","Random number: 27.
Q: How many years was the Powhatan War?
A:  27
B:  22

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,22
"Q: How many years was the Powhatan War?
A:  22
B:  28

Answer:","Random number: 28.
Q: How many years was the Powhatan War?
A:  22
B:  28

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,22
"Q: How many years was the Powhatan War?
A:  28
B:  22

Answer:","Random number: 28.
Q: How many years was the Powhatan War?
A:  28
B:  22

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,22
"Q: How many years was the Powhatan War?
A:  22
B:  29

Answer:","Random number: 29.
Q: How many years was the Powhatan War?
A:  22
B:  29

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,22
"Q: How many years was the Powhatan War?
A:  29
B:  22

Answer:","Random number: 29.
Q: How many years was the Powhatan War?
A:  29
B:  22

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,22
"Q: How many years was the Powhatan War?
A:  22
B:  30

Answer:","Random number: 30.
Q: How many years was the Powhatan War?
A:  22
B:  30

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,22
"Q: How many years was the Powhatan War?
A:  30
B:  22

Answer:","Random number: 30.
Q: How many years was the Powhatan War?
A:  30
B:  22

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,22
"Q: How many years was the Powhatan War?
A:  22
B:  31

Answer:","Random number: 31.
Q: How many years was the Powhatan War?
A:  22
B:  31

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,22
"Q: How many years was the Powhatan War?
A:  31
B:  22

Answer:","Random number: 31.
Q: How many years was the Powhatan War?
A:  31
B:  22

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,22
"Q: How many years was the Powhatan War?
A:  22
B:  32

Answer:","Random number: 32.
Q: How many years was the Powhatan War?
A:  22
B:  32

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,22
"Q: How many years was the Powhatan War?
A:  32
B:  22

Answer:","Random number: 32.
Q: How many years was the Powhatan War?
A:  32
B:  22

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,22
"Q: How many years was the Powhatan War?
A:  22
B:  33

Answer:","Random number: 33.
Q: How many years was the Powhatan War?
A:  22
B:  33

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,22
"Q: How many years was the Powhatan War?
A:  33
B:  22

Answer:","Random number: 33.
Q: How many years was the Powhatan War?
A:  33
B:  22

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,22
"Q: How many us presidents have been in office?
A:  46
B:  35

Answer:","Random number: 35.
Q: How many us presidents have been in office?
A:  46
B:  35

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,46
"Q: How many us presidents have been in office?
A:  35
B:  46

Answer:","Random number: 35.
Q: How many us presidents have been in office?
A:  35
B:  46

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,46
"Q: How many us presidents have been in office?
A:  46
B:  36

Answer:","Random number: 36.
Q: How many us presidents have been in office?
A:  46
B:  36

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,46
"Q: How many us presidents have been in office?
A:  36
B:  46

Answer:","Random number: 36.
Q: How many us presidents have been in office?
A:  36
B:  46

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,46
"Q: How many us presidents have been in office?
A:  46
B:  37

Answer:","Random number: 37.
Q: How many us presidents have been in office?
A:  46
B:  37

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,46
"Q: How many us presidents have been in office?
A:  37
B:  46

Answer:","Random number: 37.
Q: How many us presidents have been in office?
A:  37
B:  46

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,46
"Q: How many us presidents have been in office?
A:  46
B:  38

Answer:","Random number: 38.
Q: How many us presidents have been in office?
A:  46
B:  38

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,46
"Q: How many us presidents have been in office?
A:  38
B:  46

Answer:","Random number: 38.
Q: How many us presidents have been in office?
A:  38
B:  46

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,46
"Q: How many us presidents have been in office?
A:  46
B:  39

Answer:","Random number: 39.
Q: How many us presidents have been in office?
A:  46
B:  39

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,46
"Q: How many us presidents have been in office?
A:  39
B:  46

Answer:","Random number: 39.
Q: How many us presidents have been in office?
A:  39
B:  46

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,46
"Q: How many us presidents have been in office?
A:  46
B:  40

Answer:","Random number: 40.
Q: How many us presidents have been in office?
A:  46
B:  40

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,46
"Q: How many us presidents have been in office?
A:  40
B:  46

Answer:","Random number: 40.
Q: How many us presidents have been in office?
A:  40
B:  46

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,46
"Q: How many us presidents have been in office?
A:  46
B:  41

Answer:","Random number: 41.
Q: How many us presidents have been in office?
A:  46
B:  41

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,46
"Q: How many us presidents have been in office?
A:  41
B:  46

Answer:","Random number: 41.
Q: How many us presidents have been in office?
A:  41
B:  46

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,46
"Q: How many us presidents have been in office?
A:  46
B:  42

Answer:","Random number: 42.
Q: How many us presidents have been in office?
A:  46
B:  42

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,46
"Q: How many us presidents have been in office?
A:  42
B:  46

Answer:","Random number: 42.
Q: How many us presidents have been in office?
A:  42
B:  46

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,46
"Q: How many us presidents have been in office?
A:  46
B:  43

Answer:","Random number: 43.
Q: How many us presidents have been in office?
A:  46
B:  43

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,46
"Q: How many us presidents have been in office?
A:  43
B:  46

Answer:","Random number: 43.
Q: How many us presidents have been in office?
A:  43
B:  46

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,46
"Q: How many us presidents have been in office?
A:  46
B:  44

Answer:","Random number: 44.
Q: How many us presidents have been in office?
A:  46
B:  44

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,46
"Q: How many us presidents have been in office?
A:  44
B:  46

Answer:","Random number: 44.
Q: How many us presidents have been in office?
A:  44
B:  46

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,46
"Q: How many us presidents have been in office?
A:  46
B:  48

Answer:","Random number: 48.
Q: How many us presidents have been in office?
A:  46
B:  48

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,46
"Q: How many us presidents have been in office?
A:  48
B:  46

Answer:","Random number: 48.
Q: How many us presidents have been in office?
A:  48
B:  46

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,46
"Q: How many us presidents have been in office?
A:  46
B:  49

Answer:","Random number: 49.
Q: How many us presidents have been in office?
A:  46
B:  49

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,46
"Q: How many us presidents have been in office?
A:  49
B:  46

Answer:","Random number: 49.
Q: How many us presidents have been in office?
A:  49
B:  46

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,46
"Q: How many us presidents have been in office?
A:  46
B:  50

Answer:","Random number: 50.
Q: How many us presidents have been in office?
A:  46
B:  50

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,46
"Q: How many us presidents have been in office?
A:  50
B:  46

Answer:","Random number: 50.
Q: How many us presidents have been in office?
A:  50
B:  46

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,46
"Q: How many us presidents have been in office?
A:  46
B:  51

Answer:","Random number: 51.
Q: How many us presidents have been in office?
A:  46
B:  51

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,46
"Q: How many us presidents have been in office?
A:  51
B:  46

Answer:","Random number: 51.
Q: How many us presidents have been in office?
A:  51
B:  46

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,46
"Q: How many us presidents have been in office?
A:  46
B:  52

Answer:","Random number: 52.
Q: How many us presidents have been in office?
A:  46
B:  52

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,46
"Q: How many us presidents have been in office?
A:  52
B:  46

Answer:","Random number: 52.
Q: How many us presidents have been in office?
A:  52
B:  46

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,46
"Q: How many us presidents have been in office?
A:  46
B:  53

Answer:","Random number: 53.
Q: How many us presidents have been in office?
A:  46
B:  53

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,46
"Q: How many us presidents have been in office?
A:  53
B:  46

Answer:","Random number: 53.
Q: How many us presidents have been in office?
A:  53
B:  46

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,46
"Q: How many us presidents have been in office?
A:  46
B:  54

Answer:","Random number: 54.
Q: How many us presidents have been in office?
A:  46
B:  54

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,46
"Q: How many us presidents have been in office?
A:  54
B:  46

Answer:","Random number: 54.
Q: How many us presidents have been in office?
A:  54
B:  46

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,46
"Q: How many us presidents have been in office?
A:  46
B:  55

Answer:","Random number: 55.
Q: How many us presidents have been in office?
A:  46
B:  55

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,46
"Q: How many us presidents have been in office?
A:  55
B:  46

Answer:","Random number: 55.
Q: How many us presidents have been in office?
A:  55
B:  46

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,46
"Q: How many us presidents have been in office?
A:  46
B:  56

Answer:","Random number: 56.
Q: How many us presidents have been in office?
A:  46
B:  56

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,46
"Q: How many us presidents have been in office?
A:  56
B:  46

Answer:","Random number: 56.
Q: How many us presidents have been in office?
A:  56
B:  46

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,46
"Q: How many us presidents have been in office?
A:  46
B:  57

Answer:","Random number: 57.
Q: How many us presidents have been in office?
A:  46
B:  57

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,46
"Q: How many us presidents have been in office?
A:  57
B:  46

Answer:","Random number: 57.
Q: How many us presidents have been in office?
A:  57
B:  46

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,46
