prompt,other_prompt,classes,answer_index,indices,anchor_scale,kshot,preprompt,reverse,type
"Q: How long is the Mississippi River in miles?
1:  2340
2:  2329

A:","Random number: 2329.
Q: How long is the Mississippi River in miles?
1:  2340
2:  2329

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: How long is the Mississippi River in miles?
1:  2329
2:  2340

A:","Random number: 2329.
Q: How long is the Mississippi River in miles?
1:  2329
2:  2340

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: How long is the Mississippi River in miles?
1:  2340
2:  2330

A:","Random number: 2330.
Q: How long is the Mississippi River in miles?
1:  2340
2:  2330

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: How long is the Mississippi River in miles?
1:  2330
2:  2340

A:","Random number: 2330.
Q: How long is the Mississippi River in miles?
1:  2330
2:  2340

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: How long is the Mississippi River in miles?
1:  2340
2:  2331

A:","Random number: 2331.
Q: How long is the Mississippi River in miles?
1:  2340
2:  2331

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: How long is the Mississippi River in miles?
1:  2331
2:  2340

A:","Random number: 2331.
Q: How long is the Mississippi River in miles?
1:  2331
2:  2340

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: How long is the Mississippi River in miles?
1:  2340
2:  2332

A:","Random number: 2332.
Q: How long is the Mississippi River in miles?
1:  2340
2:  2332

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: How long is the Mississippi River in miles?
1:  2332
2:  2340

A:","Random number: 2332.
Q: How long is the Mississippi River in miles?
1:  2332
2:  2340

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: How long is the Mississippi River in miles?
1:  2340
2:  2333

A:","Random number: 2333.
Q: How long is the Mississippi River in miles?
1:  2340
2:  2333

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: How long is the Mississippi River in miles?
1:  2333
2:  2340

A:","Random number: 2333.
Q: How long is the Mississippi River in miles?
1:  2333
2:  2340

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: How long is the Mississippi River in miles?
1:  2340
2:  2334

A:","Random number: 2334.
Q: How long is the Mississippi River in miles?
1:  2340
2:  2334

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: How long is the Mississippi River in miles?
1:  2334
2:  2340

A:","Random number: 2334.
Q: How long is the Mississippi River in miles?
1:  2334
2:  2340

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: How long is the Mississippi River in miles?
1:  2340
2:  2335

A:","Random number: 2335.
Q: How long is the Mississippi River in miles?
1:  2340
2:  2335

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: How long is the Mississippi River in miles?
1:  2335
2:  2340

A:","Random number: 2335.
Q: How long is the Mississippi River in miles?
1:  2335
2:  2340

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: How long is the Mississippi River in miles?
1:  2340
2:  2336

A:","Random number: 2336.
Q: How long is the Mississippi River in miles?
1:  2340
2:  2336

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: How long is the Mississippi River in miles?
1:  2336
2:  2340

A:","Random number: 2336.
Q: How long is the Mississippi River in miles?
1:  2336
2:  2340

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: How long is the Mississippi River in miles?
1:  2340
2:  2337

A:","Random number: 2337.
Q: How long is the Mississippi River in miles?
1:  2340
2:  2337

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: How long is the Mississippi River in miles?
1:  2337
2:  2340

A:","Random number: 2337.
Q: How long is the Mississippi River in miles?
1:  2337
2:  2340

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: How long is the Mississippi River in miles?
1:  2340
2:  2338

A:","Random number: 2338.
Q: How long is the Mississippi River in miles?
1:  2340
2:  2338

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: How long is the Mississippi River in miles?
1:  2338
2:  2340

A:","Random number: 2338.
Q: How long is the Mississippi River in miles?
1:  2338
2:  2340

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: How long is the Mississippi River in miles?
1:  2340
2:  2342

A:","Random number: 2342.
Q: How long is the Mississippi River in miles?
1:  2340
2:  2342

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: How long is the Mississippi River in miles?
1:  2342
2:  2340

A:","Random number: 2342.
Q: How long is the Mississippi River in miles?
1:  2342
2:  2340

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: How long is the Mississippi River in miles?
1:  2340
2:  2343

A:","Random number: 2343.
Q: How long is the Mississippi River in miles?
1:  2340
2:  2343

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: How long is the Mississippi River in miles?
1:  2343
2:  2340

A:","Random number: 2343.
Q: How long is the Mississippi River in miles?
1:  2343
2:  2340

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: How long is the Mississippi River in miles?
1:  2340
2:  2344

A:","Random number: 2344.
Q: How long is the Mississippi River in miles?
1:  2340
2:  2344

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: How long is the Mississippi River in miles?
1:  2344
2:  2340

A:","Random number: 2344.
Q: How long is the Mississippi River in miles?
1:  2344
2:  2340

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: How long is the Mississippi River in miles?
1:  2340
2:  2345

A:","Random number: 2345.
Q: How long is the Mississippi River in miles?
1:  2340
2:  2345

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: How long is the Mississippi River in miles?
1:  2345
2:  2340

A:","Random number: 2345.
Q: How long is the Mississippi River in miles?
1:  2345
2:  2340

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: How long is the Mississippi River in miles?
1:  2340
2:  2346

A:","Random number: 2346.
Q: How long is the Mississippi River in miles?
1:  2340
2:  2346

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: How long is the Mississippi River in miles?
1:  2346
2:  2340

A:","Random number: 2346.
Q: How long is the Mississippi River in miles?
1:  2346
2:  2340

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: How long is the Mississippi River in miles?
1:  2340
2:  2347

A:","Random number: 2347.
Q: How long is the Mississippi River in miles?
1:  2340
2:  2347

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: How long is the Mississippi River in miles?
1:  2347
2:  2340

A:","Random number: 2347.
Q: How long is the Mississippi River in miles?
1:  2347
2:  2340

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: How long is the Mississippi River in miles?
1:  2340
2:  2348

A:","Random number: 2348.
Q: How long is the Mississippi River in miles?
1:  2340
2:  2348

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: How long is the Mississippi River in miles?
1:  2348
2:  2340

A:","Random number: 2348.
Q: How long is the Mississippi River in miles?
1:  2348
2:  2340

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: How long is the Mississippi River in miles?
1:  2340
2:  2349

A:","Random number: 2349.
Q: How long is the Mississippi River in miles?
1:  2340
2:  2349

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: How long is the Mississippi River in miles?
1:  2349
2:  2340

A:","Random number: 2349.
Q: How long is the Mississippi River in miles?
1:  2349
2:  2340

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: How long is the Mississippi River in miles?
1:  2340
2:  2350

A:","Random number: 2350.
Q: How long is the Mississippi River in miles?
1:  2340
2:  2350

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: How long is the Mississippi River in miles?
1:  2350
2:  2340

A:","Random number: 2350.
Q: How long is the Mississippi River in miles?
1:  2350
2:  2340

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: How long is the Mississippi River in miles?
1:  2340
2:  2351

A:","Random number: 2351.
Q: How long is the Mississippi River in miles?
1:  2340
2:  2351

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: How long is the Mississippi River in miles?
1:  2351
2:  2340

A:","Random number: 2351.
Q: How long is the Mississippi River in miles?
1:  2351
2:  2340

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: How tall is the Statue of Liberty in feet?
1:  305
2:  294

A:","Random number: 294.
Q: How tall is the Statue of Liberty in feet?
1:  305
2:  294

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: How tall is the Statue of Liberty in feet?
1:  294
2:  305

A:","Random number: 294.
Q: How tall is the Statue of Liberty in feet?
1:  294
2:  305

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: How tall is the Statue of Liberty in feet?
1:  305
2:  295

A:","Random number: 295.
Q: How tall is the Statue of Liberty in feet?
1:  305
2:  295

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: How tall is the Statue of Liberty in feet?
1:  295
2:  305

A:","Random number: 295.
Q: How tall is the Statue of Liberty in feet?
1:  295
2:  305

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: How tall is the Statue of Liberty in feet?
1:  305
2:  296

A:","Random number: 296.
Q: How tall is the Statue of Liberty in feet?
1:  305
2:  296

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: How tall is the Statue of Liberty in feet?
1:  296
2:  305

A:","Random number: 296.
Q: How tall is the Statue of Liberty in feet?
1:  296
2:  305

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: How tall is the Statue of Liberty in feet?
1:  305
2:  297

A:","Random number: 297.
Q: How tall is the Statue of Liberty in feet?
1:  305
2:  297

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: How tall is the Statue of Liberty in feet?
1:  297
2:  305

A:","Random number: 297.
Q: How tall is the Statue of Liberty in feet?
1:  297
2:  305

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: How tall is the Statue of Liberty in feet?
1:  305
2:  298

A:","Random number: 298.
Q: How tall is the Statue of Liberty in feet?
1:  305
2:  298

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: How tall is the Statue of Liberty in feet?
1:  298
2:  305

A:","Random number: 298.
Q: How tall is the Statue of Liberty in feet?
1:  298
2:  305

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: How tall is the Statue of Liberty in feet?
1:  305
2:  299

A:","Random number: 299.
Q: How tall is the Statue of Liberty in feet?
1:  305
2:  299

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: How tall is the Statue of Liberty in feet?
1:  299
2:  305

A:","Random number: 299.
Q: How tall is the Statue of Liberty in feet?
1:  299
2:  305

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: How tall is the Statue of Liberty in feet?
1:  305
2:  300

A:","Random number: 300.
Q: How tall is the Statue of Liberty in feet?
1:  305
2:  300

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: How tall is the Statue of Liberty in feet?
1:  300
2:  305

A:","Random number: 300.
Q: How tall is the Statue of Liberty in feet?
1:  300
2:  305

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: How tall is the Statue of Liberty in feet?
1:  305
2:  301

A:","Random number: 301.
Q: How tall is the Statue of Liberty in feet?
1:  305
2:  301

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: How tall is the Statue of Liberty in feet?
1:  301
2:  305

A:","Random number: 301.
Q: How tall is the Statue of Liberty in feet?
1:  301
2:  305

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: How tall is the Statue of Liberty in feet?
1:  305
2:  302

A:","Random number: 302.
Q: How tall is the Statue of Liberty in feet?
1:  305
2:  302

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: How tall is the Statue of Liberty in feet?
1:  302
2:  305

A:","Random number: 302.
Q: How tall is the Statue of Liberty in feet?
1:  302
2:  305

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: How tall is the Statue of Liberty in feet?
1:  305
2:  303

A:","Random number: 303.
Q: How tall is the Statue of Liberty in feet?
1:  305
2:  303

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: How tall is the Statue of Liberty in feet?
1:  303
2:  305

A:","Random number: 303.
Q: How tall is the Statue of Liberty in feet?
1:  303
2:  305

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: How tall is the Statue of Liberty in feet?
1:  305
2:  307

A:","Random number: 307.
Q: How tall is the Statue of Liberty in feet?
1:  305
2:  307

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: How tall is the Statue of Liberty in feet?
1:  307
2:  305

A:","Random number: 307.
Q: How tall is the Statue of Liberty in feet?
1:  307
2:  305

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: How tall is the Statue of Liberty in feet?
1:  305
2:  308

A:","Random number: 308.
Q: How tall is the Statue of Liberty in feet?
1:  305
2:  308

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: How tall is the Statue of Liberty in feet?
1:  308
2:  305

A:","Random number: 308.
Q: How tall is the Statue of Liberty in feet?
1:  308
2:  305

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: How tall is the Statue of Liberty in feet?
1:  305
2:  309

A:","Random number: 309.
Q: How tall is the Statue of Liberty in feet?
1:  305
2:  309

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: How tall is the Statue of Liberty in feet?
1:  309
2:  305

A:","Random number: 309.
Q: How tall is the Statue of Liberty in feet?
1:  309
2:  305

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: How tall is the Statue of Liberty in feet?
1:  305
2:  310

A:","Random number: 310.
Q: How tall is the Statue of Liberty in feet?
1:  305
2:  310

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: How tall is the Statue of Liberty in feet?
1:  310
2:  305

A:","Random number: 310.
Q: How tall is the Statue of Liberty in feet?
1:  310
2:  305

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: How tall is the Statue of Liberty in feet?
1:  305
2:  311

A:","Random number: 311.
Q: How tall is the Statue of Liberty in feet?
1:  305
2:  311

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: How tall is the Statue of Liberty in feet?
1:  311
2:  305

A:","Random number: 311.
Q: How tall is the Statue of Liberty in feet?
1:  311
2:  305

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: How tall is the Statue of Liberty in feet?
1:  305
2:  312

A:","Random number: 312.
Q: How tall is the Statue of Liberty in feet?
1:  305
2:  312

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: How tall is the Statue of Liberty in feet?
1:  312
2:  305

A:","Random number: 312.
Q: How tall is the Statue of Liberty in feet?
1:  312
2:  305

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: How tall is the Statue of Liberty in feet?
1:  305
2:  313

A:","Random number: 313.
Q: How tall is the Statue of Liberty in feet?
1:  305
2:  313

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: How tall is the Statue of Liberty in feet?
1:  313
2:  305

A:","Random number: 313.
Q: How tall is the Statue of Liberty in feet?
1:  313
2:  305

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: How tall is the Statue of Liberty in feet?
1:  305
2:  314

A:","Random number: 314.
Q: How tall is the Statue of Liberty in feet?
1:  305
2:  314

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: How tall is the Statue of Liberty in feet?
1:  314
2:  305

A:","Random number: 314.
Q: How tall is the Statue of Liberty in feet?
1:  314
2:  305

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: How tall is the Statue of Liberty in feet?
1:  305
2:  315

A:","Random number: 315.
Q: How tall is the Statue of Liberty in feet?
1:  305
2:  315

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: How tall is the Statue of Liberty in feet?
1:  315
2:  305

A:","Random number: 315.
Q: How tall is the Statue of Liberty in feet?
1:  315
2:  305

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: How tall is the Statue of Liberty in feet?
1:  305
2:  316

A:","Random number: 316.
Q: How tall is the Statue of Liberty in feet?
1:  305
2:  316

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: How tall is the Statue of Liberty in feet?
1:  316
2:  305

A:","Random number: 316.
Q: How tall is the Statue of Liberty in feet?
1:  316
2:  305

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: What was the number of Lincoln's presidency?
1:  16
2:  5

A:","Random number: 5.
Q: What was the number of Lincoln's presidency?
1:  16
2:  5

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: What was the number of Lincoln's presidency?
1:  5
2:  16

A:","Random number: 5.
Q: What was the number of Lincoln's presidency?
1:  5
2:  16

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: What was the number of Lincoln's presidency?
1:  16
2:  6

A:","Random number: 6.
Q: What was the number of Lincoln's presidency?
1:  16
2:  6

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: What was the number of Lincoln's presidency?
1:  6
2:  16

A:","Random number: 6.
Q: What was the number of Lincoln's presidency?
1:  6
2:  16

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: What was the number of Lincoln's presidency?
1:  16
2:  7

A:","Random number: 7.
Q: What was the number of Lincoln's presidency?
1:  16
2:  7

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: What was the number of Lincoln's presidency?
1:  7
2:  16

A:","Random number: 7.
Q: What was the number of Lincoln's presidency?
1:  7
2:  16

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: What was the number of Lincoln's presidency?
1:  16
2:  8

A:","Random number: 8.
Q: What was the number of Lincoln's presidency?
1:  16
2:  8

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: What was the number of Lincoln's presidency?
1:  8
2:  16

A:","Random number: 8.
Q: What was the number of Lincoln's presidency?
1:  8
2:  16

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: What was the number of Lincoln's presidency?
1:  16
2:  9

A:","Random number: 9.
Q: What was the number of Lincoln's presidency?
1:  16
2:  9

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: What was the number of Lincoln's presidency?
1:  9
2:  16

A:","Random number: 9.
Q: What was the number of Lincoln's presidency?
1:  9
2:  16

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: What was the number of Lincoln's presidency?
1:  16
2:  10

A:","Random number: 10.
Q: What was the number of Lincoln's presidency?
1:  16
2:  10

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: What was the number of Lincoln's presidency?
1:  10
2:  16

A:","Random number: 10.
Q: What was the number of Lincoln's presidency?
1:  10
2:  16

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: What was the number of Lincoln's presidency?
1:  16
2:  11

A:","Random number: 11.
Q: What was the number of Lincoln's presidency?
1:  16
2:  11

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: What was the number of Lincoln's presidency?
1:  11
2:  16

A:","Random number: 11.
Q: What was the number of Lincoln's presidency?
1:  11
2:  16

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: What was the number of Lincoln's presidency?
1:  16
2:  12

A:","Random number: 12.
Q: What was the number of Lincoln's presidency?
1:  16
2:  12

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: What was the number of Lincoln's presidency?
1:  12
2:  16

A:","Random number: 12.
Q: What was the number of Lincoln's presidency?
1:  12
2:  16

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: What was the number of Lincoln's presidency?
1:  16
2:  13

A:","Random number: 13.
Q: What was the number of Lincoln's presidency?
1:  16
2:  13

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: What was the number of Lincoln's presidency?
1:  13
2:  16

A:","Random number: 13.
Q: What was the number of Lincoln's presidency?
1:  13
2:  16

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: What was the number of Lincoln's presidency?
1:  16
2:  14

A:","Random number: 14.
Q: What was the number of Lincoln's presidency?
1:  16
2:  14

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: What was the number of Lincoln's presidency?
1:  14
2:  16

A:","Random number: 14.
Q: What was the number of Lincoln's presidency?
1:  14
2:  16

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: What was the number of Lincoln's presidency?
1:  16
2:  18

A:","Random number: 18.
Q: What was the number of Lincoln's presidency?
1:  16
2:  18

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: What was the number of Lincoln's presidency?
1:  18
2:  16

A:","Random number: 18.
Q: What was the number of Lincoln's presidency?
1:  18
2:  16

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: What was the number of Lincoln's presidency?
1:  16
2:  19

A:","Random number: 19.
Q: What was the number of Lincoln's presidency?
1:  16
2:  19

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: What was the number of Lincoln's presidency?
1:  19
2:  16

A:","Random number: 19.
Q: What was the number of Lincoln's presidency?
1:  19
2:  16

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: What was the number of Lincoln's presidency?
1:  16
2:  20

A:","Random number: 20.
Q: What was the number of Lincoln's presidency?
1:  16
2:  20

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: What was the number of Lincoln's presidency?
1:  20
2:  16

A:","Random number: 20.
Q: What was the number of Lincoln's presidency?
1:  20
2:  16

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: What was the number of Lincoln's presidency?
1:  16
2:  21

A:","Random number: 21.
Q: What was the number of Lincoln's presidency?
1:  16
2:  21

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: What was the number of Lincoln's presidency?
1:  21
2:  16

A:","Random number: 21.
Q: What was the number of Lincoln's presidency?
1:  21
2:  16

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: What was the number of Lincoln's presidency?
1:  16
2:  22

A:","Random number: 22.
Q: What was the number of Lincoln's presidency?
1:  16
2:  22

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: What was the number of Lincoln's presidency?
1:  22
2:  16

A:","Random number: 22.
Q: What was the number of Lincoln's presidency?
1:  22
2:  16

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: What was the number of Lincoln's presidency?
1:  16
2:  23

A:","Random number: 23.
Q: What was the number of Lincoln's presidency?
1:  16
2:  23

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: What was the number of Lincoln's presidency?
1:  23
2:  16

A:","Random number: 23.
Q: What was the number of Lincoln's presidency?
1:  23
2:  16

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: What was the number of Lincoln's presidency?
1:  16
2:  24

A:","Random number: 24.
Q: What was the number of Lincoln's presidency?
1:  16
2:  24

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: What was the number of Lincoln's presidency?
1:  24
2:  16

A:","Random number: 24.
Q: What was the number of Lincoln's presidency?
1:  24
2:  16

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: What was the number of Lincoln's presidency?
1:  16
2:  25

A:","Random number: 25.
Q: What was the number of Lincoln's presidency?
1:  16
2:  25

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: What was the number of Lincoln's presidency?
1:  25
2:  16

A:","Random number: 25.
Q: What was the number of Lincoln's presidency?
1:  25
2:  16

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: What was the number of Lincoln's presidency?
1:  16
2:  26

A:","Random number: 26.
Q: What was the number of Lincoln's presidency?
1:  16
2:  26

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: What was the number of Lincoln's presidency?
1:  26
2:  16

A:","Random number: 26.
Q: What was the number of Lincoln's presidency?
1:  26
2:  16

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: What was the number of Lincoln's presidency?
1:  16
2:  27

A:","Random number: 27.
Q: What was the number of Lincoln's presidency?
1:  16
2:  27

A:","[' 1', ' 2']",0,True,1.0,0,False,False,other
"Q: What was the number of Lincoln's presidency?
1:  27
2:  16

A:","Random number: 27.
Q: What was the number of Lincoln's presidency?
1:  27
2:  16

A:","[' 1', ' 2']",1,True,1.0,0,False,True,other
"Q: How deep is the Mariana Trench in meters?
1:  11034
2:  10924

A:","Random number: 10924.
Q: How deep is the Mariana Trench in meters?
1:  11034
2:  10924

A:","[' 1', ' 2']",0,True,10.0,0,False,False,other
"Q: How deep is the Mariana Trench in meters?
1:  10924
2:  11034

A:","Random number: 10924.
Q: How deep is the Mariana Trench in meters?
1:  10924
2:  11034

A:","[' 1', ' 2']",1,True,10.0,0,False,True,other
