id,url,title,resolution,close_time,number_of_predictions
4425,https://www.metaculus.com/api2/questions/4425/,Will Israel annex  the Jordan Valley in the West Bank by  the end of 2020?,0,2020-11-30T22:00:00Z,400
6776,https://www.metaculus.com/api2/questions/6776/,Will the PlayStation 5 sell more units than the Nintendo Switch in 2021?,0,2021-05-20T20:54:00Z,67
6296,https://www.metaculus.com/api2/questions/6296/,Will the US unemployment rate stay above 5% through November 2021?,0,2021-10-01T23:00:00Z,498
1599,https://www.metaculus.com/api2/questions/1599/,Will Louis C.K. release a stand-up special before 2021?,1,2019-12-31T23:59:00Z,107
1670,https://www.metaculus.com/api2/questions/1670/,"Will the DJIA hit 25,000 before it next touches 20,000?",1,2019-02-01T00:00:00Z,237
2588,https://www.metaculus.com/api2/questions/2588/,Will Tesla have a higher market capitalization than Ford on 01 January 2020?,1,2019-05-31T23:00:00Z,271
2794,https://www.metaculus.com/api2/questions/2794/,Will either the Japanese or Norwegian government blame Iran for the June 2019 Gulf of Oman incident?,0,2019-09-02T22:00:00Z,112
225,https://www.metaculus.com/api2/questions/225/,Will 2016 see the smallest extent of Arctic Sea ice in recorded history?,0,2016-07-01T08:00:00Z,64
3029,https://www.metaculus.com/api2/questions/3029/,[Short Fuse] Will more than 10% of flights departing from Hong Kong Intl. Airport be cancelled on the 16th of August 2019?,0,2019-08-15T20:00:00Z,56
5105,https://www.metaculus.com/api2/questions/5105/,Will Stephen Bannon be found guilty of fraud?,0,2024-12-31T23:00:00Z,334
179,https://www.metaculus.com/api2/questions/179/,Will a non-test nuclear weapon be detonated by 2020?,0,2017-12-01T00:00:00Z,300
7603,https://www.metaculus.com/api2/questions/7603/,"Will the US CDC announce that they are tracking a SARS-CoV-2 variant that they classify as a variant of high consequence (VOHC) before August 1, 2022?",0,2021-11-01T16:00:00Z,107
325,https://www.metaculus.com/api2/questions/325/,Will AI automation of jobs be essentially ignored in the US presidential race?,1,2016-10-03T00:00:00Z,105
352,https://www.metaculus.com/api2/questions/352/,Will the US election be decided by Nov. 11?,1,2016-11-07T04:00:00Z,147
327,https://www.metaculus.com/api2/questions/327/,Will Obama pardon Snowden?,0,2016-11-01T00:00:00Z,169
4888,https://www.metaculus.com/api2/questions/4888/,[Short fuse] Will 538's election forecast rate Trump's chances higher than the forecast from The Economist?,1,2020-08-12T08:00:00Z,206
3286,https://www.metaculus.com/api2/questions/3286/,"Will one of the recall California Governor Gavin Newsom get the required validated signatures and trigger a recall election before Nov 2, 2020?",0,2020-01-15T20:00:00Z,104
619,https://www.metaculus.com/api2/questions/619/,Will Amazon choose either Austin or Boston for its HQ2?,0,2018-03-01T12:00:00Z,62
3744,https://www.metaculus.com/api2/questions/3744/,Will any city or town in the US be put under mandated lockdown by the end of 2020 due to the novel coronavirus outbreak?,1,2020-03-17T23:00:00Z,150
9462,https://www.metaculus.com/api2/questions/9462/,"Will Russia invade Ukraine before February 1, 2022?",0,2022-01-25T19:22:00Z,676
6898,https://www.metaculus.com/api2/questions/6898/,Will most of the Quad/Five Eyes countries boycott the 2022 Winter Olympics?,0,2021-12-03T16:00:00Z,263
4098,https://www.metaculus.com/api2/questions/4098/,"Will Francisco Partners / Evergreen complete its acquisition of LogMeIn (LOGM) before June 01, 2020?",0,2020-06-01T07:00:00Z,101
7222,https://www.metaculus.com/api2/questions/7222/,"Will more than 1,000 Palestinians in 2021 be killed in the context of the occupation and conflict?",0,2021-11-10T06:59:00Z,157
4946,https://www.metaculus.com/api2/questions/4946/,Will Antifa officially be labeled a terrorist group in the US before 2022?,0,2021-11-15T22:00:00Z,494
1369,https://www.metaculus.com/api2/questions/1369/,Will the US midterms be hacked?,0,2018-11-04T07:00:00Z,103
7876,https://www.metaculus.com/api2/questions/7876/,Will the United States boycott the 2022 Beijing Olympics?,0,2021-12-04T19:58:00Z,98
11128,https://www.metaculus.com/api2/questions/11128/,Will Elizabeth Kim win the Democratic primary for New York's 10th congressional district in 2022?,0,2022-08-23T07:00:00Z,175
9007,https://www.metaculus.com/api2/questions/9007/,[Short-fuse] Will implementation of measures more severe than those in â€œPlan Bâ€ be announced in the UK before 1 January 2022?,0,2022-01-01T00:00:00Z,97
9517,https://www.metaculus.com/api2/questions/9517/,"Will Russian troops enter Mariupol, Ukraine by December 31, 2022?",1,2022-07-16T03:59:00Z,698
1608,https://www.metaculus.com/api2/questions/1608/,Will the Mega Millions draw on December 11th 2018 contain a prime number?,1,2018-12-10T12:59:00Z,41
4900,https://www.metaculus.com/api2/questions/4900/,"Will Three Gorges Dam collapse and kill at least 10,000 people in 2020?",0,2020-12-31T08:00:00Z,211
7737,https://www.metaculus.com/api2/questions/7737/,Will at least 2 US diplomats die or be captured in the evacuation of Kabul?,0,2021-08-30T06:01:00Z,492
3734,https://www.metaculus.com/api2/questions/3734/,Will JHU CSSE's COVID-19 dashboard remain open and maintained through 2020-12-31?,1,2021-01-01T04:59:00Z,276
267,https://www.metaculus.com/api2/questions/267/,Will the UK submit article 50 notification to the European Union this year?,0,2016-07-30T02:56:08Z,102
276,https://www.metaculus.com/api2/questions/276/,Will police officers in the United States shoot and kill more than 1000 people in 2016?,0,2016-09-01T00:00:00Z,103
4253,https://www.metaculus.com/api2/questions/4253/,"LRT 2.3.1: Will total newly reported deaths in the U.S. first fall below 5,000 on the 7-day period ending on May 2nd or the 7-day period ending on May 9th?",0,2020-04-28T21:59:00Z,103
564,https://www.metaculus.com/api2/questions/564/,Will another significant website be outed for on-the-sly in-browser cryptocoin mining By Nov. 15?,0,2017-10-15T07:00:00Z,73
5766,https://www.metaculus.com/api2/questions/5766/,Will Andrew Yang run for mayor of New York in 2021?,1,2021-03-15T16:00:00Z,360
5342,https://www.metaculus.com/api2/questions/5342/,Will Trump transfer presidential power to VP Mike Pence under section 3 of the Twenty-fifth Amendment before election day?,0,2020-11-01T00:00:00Z,378
10251,https://www.metaculus.com/api2/questions/10251/,Will CAIDA measure a major disruption of the Ukrainian internet for 24 hours before August 2022?,0,2022-07-31T10:00:00Z,604
4935,https://www.metaculus.com/api2/questions/4935/,Will the New START nuclear arms control agreement be extended or replaced by its expiration on February 5th 2021?,1,2020-11-29T00:00:00Z,139
1420,https://www.metaculus.com/api2/questions/1420/,"Will Apple's market cap exceed Amazon's on February 1, 2019?",0,2018-11-06T16:51:00Z,86
4318,https://www.metaculus.com/api2/questions/4318/,Will EA Global London 2020 be cancelled or rescheduled due to COVID-19?,1,2020-09-01T04:00:00Z,79
4733,https://www.metaculus.com/api2/questions/4733/,Will Stefan Molyneux receive a  long-term Twitter ban before 2021?,1,2020-11-30T23:00:00Z,195
200,https://www.metaculus.com/api2/questions/200/,Will more than 80% of the new US electricity Generation Capacity in 2016 come from solar and wind?,0,2016-09-01T00:00:00Z,174
7641,https://www.metaculus.com/api2/questions/7641/,Will UK inflation as expressed by the Consumer Prices Index including owner occupiers' housing costs (CPIH) exceed 4% before 31 December 2021?,1,2022-02-28T14:08:00Z,66
2961,https://www.metaculus.com/api2/questions/2961/,"Will Brexit happen by end of day, October 31st, 2019?",0,2019-10-01T07:00:00Z,538
752,https://www.metaculus.com/api2/questions/752/,Will Doug Ford be elected Premier of Ontario?,1,2018-06-06T04:00:00Z,93
2613,https://www.metaculus.com/api2/questions/2613/,Will Richard Branson fail to go to space on July 20th 2019?,1,2019-03-30T23:00:00Z,134
8982,https://www.metaculus.com/api2/questions/8982/,Will Belfast (2021) win the 2022 Best Picture Oscar?,0,2022-03-26T16:00:00Z,61
4561,https://www.metaculus.com/api2/questions/4561/,Will J.K. Rowlingâ€™s â€œThe Ickabogâ€ reach #1 on Amazon.co.ukâ€™s bestseller list within a week of its release?,0,2020-11-01T00:00:00Z,196
6970,https://www.metaculus.com/api2/questions/6970/,"Will vaccinated American citizens be allowed to enter Canada for discretionary travel by June 1st, 2021?",0,2021-05-15T05:20:00Z,173
3724,https://www.metaculus.com/api2/questions/3724/,Will at least one Metaculus user report a positive test result for novel coronavirus by the end of 2020?,0,2020-05-01T04:00:00Z,833
3198,https://www.metaculus.com/api2/questions/3198/,Will Joe Biden be the Democratic candidate in the 2020 US presidential election?,1,2020-03-12T04:00:00Z,1033
6801,https://www.metaculus.com/api2/questions/6801/,"Will the Duke or Duchess of Sussex file for divorce before Mar 8, 2022?",0,2022-01-14T23:00:00Z,178
4260,https://www.metaculus.com/api2/questions/4260/,Will Kim Jong-un be officially confirmed dead before May 15 2020?,0,2020-05-09T23:00:00Z,566
7947,https://www.metaculus.com/api2/questions/7947/,Will the US Supreme Court rule the vaccine and testing mandate for companies larger than 100 employees unconstitutional before the end of 2021?,0,2021-10-10T14:22:00Z,86
5883,https://www.metaculus.com/api2/questions/5883/,Will Gladys Berejiklian cease to be Premier of NSW before the next state election?,1,2021-10-01T04:00:00Z,128
5047,https://www.metaculus.com/api2/questions/5047/,Will there be an authentic leaked tape that costs Trump major public support in 2020?,0,2020-11-01T07:00:00Z,279
233,https://www.metaculus.com/api2/questions/233/,Will the National Ignition Facility announce a shot at break-even fusion by start of 2017?,0,2016-09-01T00:00:00Z,106
10568,https://www.metaculus.com/api2/questions/10568/,Will the ceasefire in Yemen hold for its intended duration?,1,2022-06-01T19:59:00Z,185
190,https://www.metaculus.com/api2/questions/190/,Will the FDA approve GMO mosquitos for widespread release?,0,2016-06-01T00:00:00Z,81
9,https://www.metaculus.com/api2/questions/9/,Will AI systems that can generate a synopsis of a viewed video soon exist?,0,2016-02-01T22:10:00Z,63
3655,https://www.metaculus.com/api2/questions/3655/,"Will a vaccine targeted at the 2019 novel coronavirus (Covid-19) be administered to at least 10,000 people in 2020?",1,2020-05-31T21:59:00Z,945
7119,https://www.metaculus.com/api2/questions/7119/,Will at least one SARS-CoV-2 vaccines be granted emergency use authorization by the U.S. FDA for children under 12 years old before 1 September 2021?,0,2021-08-01T16:00:00Z,308
4650,https://www.metaculus.com/api2/questions/4650/,Will Republicans win both halves of Congress + Presidency in the US 2020 Election?,0,2020-09-30T07:46:00Z,152
205,https://www.metaculus.com/api2/questions/205/,"Will Wikileaks publish the full ""Panama Papers"" in a publicly-accessible and searchable format?",0,2016-06-20T08:09:00Z,87
11747,https://www.metaculus.com/api2/questions/11747/,Economic Trouble: Will a countryâ€™s currency depreciate 15% or more in the second half of 2022? (Indonesian Rupiah Rp),NA,2022-12-31T17:00:00Z,49
10294,https://www.metaculus.com/api2/questions/10294/,Will Israel impose sanctions on Russia before 2024?,NA,2024-01-01T05:00:00Z,139
8299,https://www.metaculus.com/api2/questions/8299/,Will the Fed decrease the size of its accumulated asset portfolio below $8 trillion by 2023?,NA,2022-12-31T23:01:00Z,110
7314,https://www.metaculus.com/api2/questions/7314/,Will there be a 50% decline in global meat production by 2040?,NA,2030-12-31T00:00:00Z,193
11644,https://www.metaculus.com/api2/questions/11644/,Americas Monitoring: Will the number of forcibly displaced people double in 2022? (El Salvador),NA,2022-12-31T17:00:00Z,42
10734,https://www.metaculus.com/api2/questions/10734/,Will Ukraine officially recognize a former Ukrainian territory as independent before 2024?,NA,2023-12-31T17:00:00Z,395
7408,https://www.metaculus.com/api2/questions/7408/,Will the next non-test detonation of a stateâ€™s nuclear weapon be immediately preceded by conventional conflict?,NA,2049-12-31T22:54:00Z,54
7340,https://www.metaculus.com/api2/questions/7340/,Will there be another donor on the scale of 2020 Good Ventures in the Effective Altruist space in 2026?,NA,2026-05-31T23:00:00Z,173
10267,https://www.metaculus.com/api2/questions/10267/,"Will any NATO country invoke Article 5 by December 31, 2022?",NA,2022-12-31T22:00:00Z,623
11272,https://www.metaculus.com/api2/questions/11272/,Will any of the winners of BARDA's mask innovation challenge be sold on Amazon and cost less than $1 per unit before 2025?,NA,2024-12-31T22:00:00Z,85
6946,https://www.metaculus.com/api2/questions/6946/,Will an anthropogenic disaster happen in China before one happens in India?,NA,2100-01-01T00:00:00Z,104
7631,https://www.metaculus.com/api2/questions/7631/,Will Israel recognize Palestine by 2070?,NA,2048-05-14T04:00:00Z,211
8509,https://www.metaculus.com/api2/questions/8509/,Will Meta report 1 billion active users by the end of 2031?,NA,2029-12-31T23:00:00Z,173
7784,https://www.metaculus.com/api2/questions/7784/,Will Egypt attempt to damage the Grand Ethiopian Renaissance Dam before 2024?,NA,2024-01-01T00:00:00Z,94
7975,https://www.metaculus.com/api2/questions/7975/,Will there be a European Army before 2032?,NA,2032-01-02T00:00:00Z,70
10108,https://www.metaculus.com/api2/questions/10108/,Will the US claim that a Russian disinformation campaign attempted to influence the 2022 midterm elections?,NA,2022-11-01T18:44:00Z,167
8997,https://www.metaculus.com/api2/questions/8997/,Will WHO add another SARS-CoV-2 variant to their Variants of Concern in 2022?,NA,2022-12-31T17:00:00Z,239
11759,https://www.metaculus.com/api2/questions/11759/,Economic Trouble: Will a countryâ€™s currency depreciate 15% or more in the second half of 2022? (Pakistani Rupee â‚¨),NA,2022-12-31T17:00:00Z,45
3631,https://www.metaculus.com/api2/questions/3631/,Will the federal minimum wage increase in the United States before 2025?,NA,2025-01-01T07:59:00Z,443
5687,https://www.metaculus.com/api2/questions/5687/,Will Trump be indicted for obstruction of justice by 2025?,NA,2025-12-31T08:00:00Z,240
11279,https://www.metaculus.com/api2/questions/11279/,Will Rick Caruso be elected Mayor of Los Angeles in 2022?,NA,2022-11-08T00:00:00Z,113
4051,https://www.metaculus.com/api2/questions/4051/,Will Alcor offer the use of a fixative during cryopreservation procedures before 2030?,NA,2026-12-30T08:00:00Z,81
3364,https://www.metaculus.com/api2/questions/3364/,"Will Metaculus, or a licensed derivative, be operated as a public site by a publicly traded company by 2030?",NA,2028-12-15T03:35:00Z,113
6604,https://www.metaculus.com/api2/questions/6604/,Will annual US inflation reach 100% in any year before 2050?,NA,2050-01-01T05:00:00Z,114
2621,https://www.metaculus.com/api2/questions/2621/,Will the US set a new annual GDP growth rate record high before 2030?,NA,2025-01-01T00:00:00Z,389
11179,https://www.metaculus.com/api2/questions/11179/,Will an AI be able to work as a competent cook in an arbitrary kitchen before 2030?,NA,2030-01-01T08:00:00Z,132
3112,https://www.metaculus.com/api2/questions/3112/,"Will Mars have a permanent population of 10,000 before the Moon does?",NA,2035-12-31T22:00:00Z,350
2729,https://www.metaculus.com/api2/questions/2729/,Will the SOO Green Renewable Rail project succeed?,NA,2023-04-27T19:00:00Z,135
11276,https://www.metaculus.com/api2/questions/11276/,Will the US make any new commitment of over $1M for the prevention of biological weapons deployment at the 2022 BWC Review Conference?,NA,2022-12-31T22:00:00Z,69
9594,https://www.metaculus.com/api2/questions/9594/,Will India be one of the first ten countries to embryo select >10% of its newborns for intelligence?,NA,2040-01-01T05:00:00Z,43
8981,https://www.metaculus.com/api2/questions/8981/,Will China's GDP grow in Q2 to Q4 2022?,NA,2023-04-01T16:00:00Z,154
7209,https://www.metaculus.com/api2/questions/7209/,Will anyone be convicted for the possession of Bitcoin before 2060 in the United States?,NA,2056-07-19T04:00:00Z,132
981,https://www.metaculus.com/api2/questions/981/,Will cannabis be removed from Schedule I of the Controlled Substance Act before 2024?,NA,2023-12-31T07:00:00Z,599
11324,https://www.metaculus.com/api2/questions/11324/,Will AI be given legal rights or be protected from abuse anywhere in the United States before 2035?,NA,2035-01-01T08:00:00Z,41
11753,https://www.metaculus.com/api2/questions/11753/,Economic Trouble: Will a countryâ€™s currency depreciate 15% or more in the second half of 2022? (Mexican Peso $),NA,2022-12-31T17:00:00Z,40
8183,https://www.metaculus.com/api2/questions/8183/,Will a major cryptid discovery be made by 2040?,NA,2035-12-30T13:00:00Z,105
10436,https://www.metaculus.com/api2/questions/10436/,Will a massive solar storm occur before 2050?,NA,2049-12-31T23:00:00Z,61
11229,https://www.metaculus.com/api2/questions/11229/,"Will personal ID authentication be obligatory for new Twitter accounts on July 1, 2023?",NA,2023-07-01T10:00:00Z,72
10490,https://www.metaculus.com/api2/questions/10490/,Will the TSA extend or reimpose a mask mandate on public transportation before 2024?,NA,2024-01-01T05:00:00Z,52
9935,https://www.metaculus.com/api2/questions/9935/,"Will more than 25,000 people be killed in the Russo-Ukrainian War in 2022?",NA,2022-12-31T17:00:00Z,2020
614,https://www.metaculus.com/api2/questions/614/,Will there be a Vegan Country by 2100?,NA,2025-01-01T00:00:00Z,558
8362,https://www.metaculus.com/api2/questions/8362/,Will there be a US-China war by 2035?,NA,2035-01-01T04:00:00Z,190
9963,https://www.metaculus.com/api2/questions/9963/,Will the UN open an investigation or otherwise intervene on the issue of the Xinjiang internment camps before 2024?,NA,2023-12-31T00:00:00Z,181
10246,https://www.metaculus.com/api2/questions/10246/,Will a coup or regime change take place in Russia in 2022 or 2023?,NA,2023-12-31T11:00:00Z,1254
8379,https://www.metaculus.com/api2/questions/8379/,Will any country have a nuclear weapon with yield above 30 MT by 2030?,NA,2029-12-31T22:59:00Z,56
9573,https://www.metaculus.com/api2/questions/9573/,Will the Supreme Court end racial preferences in university admissions in SFFA vs. Harvard before 2030?,NA,2030-01-01T05:00:00Z,180
3439,https://www.metaculus.com/api2/questions/3439/,Will the Conservative Party form the first government after the next UK general election?,NA,2024-01-01T00:00:00Z,583
6984,https://www.metaculus.com/api2/questions/6984/,Will the ICJ resolve the Belizeanâ€“Guatemalan territorial dispute in favour of Belize?,NA,2023-12-31T00:00:00Z,40
8398,https://www.metaculus.com/api2/questions/8398/,Will the first nuclear conflict involving >100 detonations cause more than 100 million fatalities within 1 month of the final detonation?,NA,2100-01-01T22:59:00Z,43
2711,https://www.metaculus.com/api2/questions/2711/,Will a Guaranteed Minimum Income be introduced in any EU country before 2041?,NA,2029-04-04T10:00:00Z,244
11553,https://www.metaculus.com/api2/questions/11553/,Will Doug Mastriano be elected Governor of Pennsylvania in 2022?,NA,2022-11-08T00:00:00Z,113
8899,https://www.metaculus.com/api2/questions/8899/,Will Hungary declare a referendum in 2022 to exit the EU?,NA,2022-12-31T18:00:00Z,397
5217,https://www.metaculus.com/api2/questions/5217/,Will Free Greens gain any seats in the next Danish general election?,NA,2023-06-04T22:00:00Z,118
8558,https://www.metaculus.com/api2/questions/8558/,Will polygamy be legal nationwide in the US by 2050?,NA,2049-12-31T15:08:00Z,86
8726,https://www.metaculus.com/api2/questions/8726/,Will any flu season before 2032 exceed 14% ED and UC visits being for ILI?,NA,2031-12-31T17:00:00Z,58
8669,https://www.metaculus.com/api2/questions/8669/,Will the US Presidentâ€™s ability to deploy military force be further restricted by 2030?,NA,2026-10-28T16:00:00Z,55
3150,https://www.metaculus.com/api2/questions/3150/,Will no non-test nuclear weapons be detonated before 2035?,NA,2033-09-29T07:46:00Z,268
3332,https://www.metaculus.com/api2/questions/3332/,Will James Bedford be revived or emulated before 2200?,NA,2049-12-31T23:00:00Z,92
10953,https://www.metaculus.com/api2/questions/10953/,Will Jeff Bezos hold major political office in the United States before February 2033?,NA,2033-01-31T23:00:00Z,109
10132,https://www.metaculus.com/api2/questions/10132/,Will 2022 venture capital investment in cybersecurity companies surpass 2021?,NA,2022-12-31T20:43:00Z,82
4527,https://www.metaculus.com/api2/questions/4527/,"Will the S&P 500 hit 10,000 points by the end of the decade?",NA,2030-01-01T07:59:00Z,302
10952,https://www.metaculus.com/api2/questions/10952/,Will inter-racial marriage be banned in any US State by 2030?,NA,2029-12-31T17:00:00Z,261
10305,https://www.metaculus.com/api2/questions/10305/,Will Russia or Russia-based actors cut the Kerch Strait Cable before 2023?,NA,2023-01-01T00:20:00Z,108
1624,https://www.metaculus.com/api2/questions/1624/,"Will a mouse be confirmed to have lived for 2,500 days before 1 January 2035?",NA,2030-01-01T00:00:00Z,287
9533,https://www.metaculus.com/api2/questions/9533/,Will China be one of the first ten countries to embryo select >10% of its newborns for intelligence?,NA,2040-01-01T05:00:00Z,122
9121,https://www.metaculus.com/api2/questions/9121/,Will Tether collapse before 2023?,NA,2022-12-31T22:00:00Z,617
7977,https://www.metaculus.com/api2/questions/7977/,Will US core CPI inflation rise by more than 3% from December 2021 to December 2022?,NA,2023-01-31T23:00:00Z,279
11750,https://www.metaculus.com/api2/questions/11750/,Economic Trouble: Will a countryâ€™s currency depreciate 15% or more in the second half of 2022? (Turkish Lira â‚º),NA,2022-12-31T17:00:00Z,67
9937,https://www.metaculus.com/api2/questions/9937/,"Will more than 50,000 people be killed in the Russo-Ukrainian War in 2022?",NA,2022-12-31T17:00:00Z,2322
5252,https://www.metaculus.com/api2/questions/5252/,"Will AOC be the Democratic presidential nominee in 2024, 2028, or 2032?",NA,2032-09-01T23:00:00Z,217
11752,https://www.metaculus.com/api2/questions/11752/,Economic Trouble: Will a countryâ€™s currency depreciate 15% or more in the second half of 2022? (Brazillian Real R$),NA,2022-12-31T17:00:00Z,45
8844,https://www.metaculus.com/api2/questions/8844/,Will these countries approve a cultivated meat product for consumption before April 2023? (China),NA,2022-12-31T00:00:00Z,79
1663,https://www.metaculus.com/api2/questions/1663/,Will the USA's Labor Force Participation Rate be lower in 2023 than in 2018?,NA,2023-12-31T23:00:00Z,250
6508,https://www.metaculus.com/api2/questions/6508/,Will Bitcoin outperform VTI from 2021-Mar-01 until 2026?,NA,2024-01-01T05:00:00Z,366
6364,https://www.metaculus.com/api2/questions/6364/,Will Bill Gates implant a brain-computer interface in anyone by 2030?,NA,2026-06-22T12:17:00Z,106
6049,https://www.metaculus.com/api2/questions/6049/,Will the Time person of the year in 2024 be the US president-elect?,NA,2024-12-09T00:00:00Z,130
8334,https://www.metaculus.com/api2/questions/8334/,Will spending on US office construction be less than $77 Billion USD in 2022?,NA,2023-03-01T05:00:00Z,130
10001,https://www.metaculus.com/api2/questions/10001/,Will at least 50K civilians die in at least one major Ukrainian city in 2022?,NA,2023-01-01T05:49:00Z,856
8106,https://www.metaculus.com/api2/questions/8106/,Will a senolytic therapy for a companion animal be commercially available before one for humans?,NA,2027-12-31T08:00:00Z,60
7403,https://www.metaculus.com/api2/questions/7403/,Will there be a deadly clash involving gunfire or explosives between the US and China before 2024?,NA,2023-12-31T22:35:00Z,339
10133,https://www.metaculus.com/api2/questions/10133/,Will the US executive branch attempt to ban or otherwise further limit ransomware payments in 2022?,NA,2022-12-31T20:45:00Z,81
10735,https://www.metaculus.com/api2/questions/10735/,Will Ukraine have a security guarantee from another country before 2024?,NA,2023-12-31T17:00:00Z,402
11427,https://www.metaculus.com/api2/questions/11427/,Will Raphael Warnock be re-elected in the 2022 United States Senate election in Georgia?,NA,2022-11-08T00:00:00Z,98
11206,https://www.metaculus.com/api2/questions/11206/,Will Blake Masters win the 2022 United States Senate election in Arizona?,NA,2022-11-08T00:00:00Z,267
7227,https://www.metaculus.com/api2/questions/7227/,"Will there be armed conflict between the Republic of China (Taiwan) and the People's Republic of China (PRC) before Jan 1, 2024?",NA,2024-01-01T04:00:00Z,397
9743,https://www.metaculus.com/api2/questions/9743/,Will Volodymyr Zelenskyy remain President of Ukraine by 2023?,NA,2022-12-31T23:59:00Z,1255
2797,https://www.metaculus.com/api2/questions/2797/,"Will no non-test nuclear weapons be detonated by January 1, 2024?",NA,2024-01-01T00:00:00Z,942
10105,https://www.metaculus.com/api2/questions/10105/,Will the US â€œRewards for Justiceâ€ program pay the $10M reward offered for information on the interference in the 2020 presidential election?,NA,2022-12-31T18:35:00Z,106
11295,https://www.metaculus.com/api2/questions/11295/,Will a Republican be elected governor of Maryland in 2022?,NA,2022-11-07T17:00:00Z,123
10875,https://www.metaculus.com/api2/questions/10875/,Will Facebook decide to make the weights of the 175B parameter model publicly available before 2023?,NA,2023-01-01T05:00:00Z,86
3617,https://www.metaculus.com/api2/questions/3617/,Will the US Supreme Court change its membership size before 2050?,NA,2049-12-31T19:59:00Z,354
9523,https://www.metaculus.com/api2/questions/9523/,Will Peloton file for bankruptcy protection before 2023?,NA,2022-12-31T00:00:00Z,155
10746,https://www.metaculus.com/api2/questions/10746/,Will Ukraine formally pledge not to join the EU before 2024?,NA,2023-12-31T17:00:00Z,277
10833,https://www.metaculus.com/api2/questions/10833/,Will Pakistan default on its debt in 2022?,NA,2022-12-31T20:00:00Z,40
10847,https://www.metaculus.com/api2/questions/10847/,Will China launch a full-scale invasion of Taiwan by the following years? (2025),NA,2025-01-01T05:00:00Z,187
8896,https://www.metaculus.com/api2/questions/8896/,Will the US rejoin the Iran Nuclear Deal before 2023?,NA,2022-12-31T18:00:00Z,1516
1444,https://www.metaculus.com/api2/questions/1444/,Will an openly LGBTQ person be elected President of the United States by 2041?,NA,2030-11-30T08:00:00Z,325
7551,https://www.metaculus.com/api2/questions/7551/,Will the automated decipherment of enciphered historical manuscripts change history?,NA,2054-12-31T19:01:00Z,53
10003,https://www.metaculus.com/api2/questions/10003/,"Will Russia invade Latvia, Lithuania, or Estonia before 2024?",NA,2024-01-01T05:57:00Z,769
8516,https://www.metaculus.com/api2/questions/8516/,Will more than 50% of US adults own a personal augmented reality device by 2050?,NA,2049-12-31T21:14:00Z,69
11274,https://www.metaculus.com/api2/questions/11274/,Will at least 10 countries ratify a new international treaty on pandemic prevention and preparedness before 2025?,NA,2024-12-31T22:00:00Z,77
11301,https://www.metaculus.com/api2/questions/11301/,Will Beto O'Rourke win the 2022 Texas gubernatorial election?,NA,2022-11-08T00:00:00Z,142
8326,https://www.metaculus.com/api2/questions/8326/,Will the research group that is responsible for developing the first AGI be part of a university?,NA,2039-12-31T23:00:00Z,91
915,https://www.metaculus.com/api2/questions/915/,Will we discover clear evidence of proton decay by 2040?,NA,2030-02-15T08:00:00Z,182
8845,https://www.metaculus.com/api2/questions/8845/,Will these countries approve a cultivated meat product for consumption before April 2023? (European Union),NA,2022-12-31T00:00:00Z,73
10562,https://www.metaculus.com/api2/questions/10562/,Will Sarah Palin be elected as US Representative for Alaska in 2022?,NA,2022-11-07T00:00:00Z,199
8051,https://www.metaculus.com/api2/questions/8051/,Will armed conflicts between the United States and the People's Republic of China lead to at least 100 deaths before 2050?,NA,2050-01-01T05:00:00Z,117
